Mês,Sexo,Idade,Escolaridade,Bairro de Origem,Distrito,Referência,Local de Atendimento,Programa Vinculado,Tipo de Atendimento
Maio,Feminino,86,Fundamental Incompleto,Parque do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,41,Superior Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,71,Fundamental Incompleto,Jardim Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,65,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,38,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,50,Superior Completo,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,33,Médio Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,30,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,36,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,32,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,23,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,42,Médio Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,42,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,42,Médio Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,27,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,63,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,63,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,60,Fundamental Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,29,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,28,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,57,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,83,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,54,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,47,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,57,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,57,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,73,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,31,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,18,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,55,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,47,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,57,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,57,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,31,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,75,Fundamental Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,50,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,50,Médio Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,31,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,65,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,15,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,29,Superior Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,63,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,18,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,18,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,55,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,55,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,19,Superior Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,64,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,47,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,65,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,25,Superior Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,43,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,56,Médio Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,42,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,64,Não Escolarizado,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,44,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,40,Médio Completo,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,34,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,34,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,31,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,41,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,63,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,43,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,38,Fundamental Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,33,Superior Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Psicóloga
Maio,Feminino,41,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,37,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,31,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,53,Fundamental Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,49,Fundamental Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,37,Médio Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,46,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,43,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,41,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,38,Fundamental Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,41,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,36,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,65,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,39,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Masculino,45,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,31,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,64,Não Escolarizado,Jardim Serrano,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,42,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,42,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,42,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,42,Superior Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,44,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,57,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,41,Fundamental Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,49,Fundamental Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,34,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,48,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,23,Fundamental Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,23,Fundamental Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,26,Médio Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,60,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,23,Médio Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,24,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,49,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,73,Fundamental Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,59,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,78,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,55,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,18,Médio Completo,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,66,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,63,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,63,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Psicóloga
Maio,Feminino,66,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,69,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,63,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,28,Médio Completo,Cascata do Imbuí ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,63,Fundamental Completo,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,44,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Masculino,73,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,35,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,44,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,21,Superior Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,58,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,83,Não Escolarizado,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,64,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,68,Fundamental Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,35,Fundamental Incompleto,Caleme,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Maio,Feminino,68,Fundamental Incompleto,Pimenteiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,60,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Maio,Feminino,53,Não Escolarizado,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,49,Superior Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,54,Fundamental Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,28,Superior Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,39,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,65,Fundamental Incompleto,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,37,Médio Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,66,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,54,Fundamental Incompleto,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,60,Médio Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,51,Médio Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,22,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,32,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,61,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,32,Médio Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,28,Fundamental Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,18,Fundamental Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,21,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,27,Superior Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,32,Médio Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,18,Fundamental Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Masculino,46,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,61,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,27,Superior Incompleto,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Masculino,39,Fundamental Incompleto,Cascata do Imbuí ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Masculino,39,Fundamental Incompleto,Cascata do Imbuí ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,70,Fundamental Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,47,Fundamental Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,64,Fundamental Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,60,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,25,Médio Completo,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,57,Fundamental Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,75,Fundamental Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,22,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,69,Fundamental Incompleto,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,74,Médio Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,52,Médio Completo,Salaco,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,45,Médio Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,30,Médio Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,70,Superior Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,25,Superior Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,22,Médio Incompleto,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,47,Médio Completo,Granja Florestal,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,45,Médio Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,61,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,27,Médio Incompleto,Cascata do Imbuí ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Masculino,41,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,41,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Masculino,41,Fundamental Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,37,Superior Completo,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,29,Médio Incompleto,Vila Muqui,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,56,Médio Completo,Jardim Feo,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,69,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,72,Fundamental Incompleto,Quebra Frascos,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,47,Fundamental Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,69,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,40,Médio Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,23,Médio Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,23,Médio Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,19,Médio Completo,Espanhol,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,21,Médio Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Masculino,70,Fundamental Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,61,Fundamental Incompleto,Barra do Imbuí,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,26,Médio Completo,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Assistente Social
Junho,Feminino,33,Médio Completo,Paineiras,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,47,Médio Completo,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,54,Médio Completo,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Masculino,56,Fundamental Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,70,Fundamental Incompleto,Pimenteiras ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,21,Médio Incompleto,Posse,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,63,Fundamental Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
Junho,Feminino,24,Médio Incompleto,Caleme ,1,CRAS Barra,CRAS Barra,Público Geral,Cadastro Único
